,date,open,close,high,low,volume,code
423,2011-10-14,11.229,11.176,11.371,11.0,155261.0,002233
424,2011-10-17,11.229,11.282,11.565,11.141,155498.0,002233
425,2011-10-18,11.123,10.558,11.22,10.54,157244.0,002233
426,2011-10-20,10.584,10.187,10.584,9.966,146692.0,002233
427,2011-10-21,10.187,9.948,10.204,9.93,78728.0,002233
428,2011-10-24,10.019,10.178,10.249,9.736,94708.0,002233
429,2011-10-25,10.178,10.434,10.584,9.984,150339.0,002233
430,2011-10-26,10.337,10.77,11.273,10.266,290451.0,002233
431,2011-10-27,10.69,10.708,10.929,10.522,177094.0,002233
432,2011-10-28,10.867,10.885,11.132,10.779,172583.0,002233
433,2011-10-31,10.991,10.858,11.061,10.734,134176.0,002233
434,2011-11-01,10.726,10.734,10.823,10.558,135625.0,002233
435,2011-11-02,10.425,10.726,10.726,10.24,168079.0,002233
436,2011-11-03,10.779,10.911,11.088,10.752,276924.0,002233
437,2011-11-04,10.973,11.114,11.176,10.779,235563.0,002233
438,2011-11-07,11.07,10.787,11.07,10.779,157385.0,002233
439,2011-11-08,10.761,10.549,10.964,10.514,141122.0,002233
440,2011-11-09,10.575,10.69,10.761,10.363,111675.0,002233
441,2011-11-10,10.549,10.425,10.664,10.337,116838.0,002233
442,2011-11-11,10.54,10.461,10.743,10.381,117441.0,002233
443,2011-11-14,10.531,10.664,10.664,10.443,171236.0,002233
444,2011-11-15,10.602,10.584,10.849,10.558,151384.0,002233
445,2011-11-16,10.602,10.151,10.646,10.072,181116.0,002233
446,2011-11-17,10.151,10.045,10.222,9.975,88600.0,002233
447,2011-11-18,9.948,9.718,9.948,9.718,89565.0,002233
448,2011-11-21,9.78,9.886,9.895,9.595,67576.0,002233
449,2011-11-22,9.763,9.763,9.833,9.639,49154.0,002233
450,2011-11-23,9.763,9.559,9.824,9.551,48353.0,002233
451,2011-11-24,9.445,9.25,9.445,9.082,90918.0,002233
452,2011-11-25,9.259,9.294,9.409,9.171,73786.0,002233
453,2011-11-28,9.347,9.206,9.4,9.18,63188.0,002233
454,2011-11-29,9.277,9.347,9.409,9.153,78158.0,002233
455,2011-11-30,9.321,8.641,9.321,8.437,134828.0,002233
456,2011-12-01,8.914,8.826,9.109,8.764,125252.0,002233
457,2011-12-02,8.702,8.959,9.277,8.57,164674.0,002233
458,2011-12-05,8.888,8.676,8.967,8.508,98386.0,002233
459,2011-12-06,8.685,8.808,8.976,8.632,112743.0,002233
460,2011-12-07,8.764,8.623,8.817,8.526,74221.0,002233
461,2011-12-08,8.57,8.57,8.747,8.323,88940.0,002233
462,2011-12-09,8.437,8.296,8.57,8.287,64555.0,002233
463,2011-12-12,8.305,8.031,8.376,7.996,56249.0,002233
464,2011-12-13,8.013,7.686,8.013,7.669,58365.0,002233
465,2011-12-14,7.51,7.51,7.695,7.474,57046.0,002233
466,2011-12-15,7.466,7.492,7.58,7.386,53248.0,002233
467,2011-12-16,7.413,7.598,7.651,7.315,113844.0,002233
468,2011-12-19,7.51,7.448,7.536,7.156,101927.0,002233
469,2011-12-20,7.395,7.686,8.19,7.368,218292.0,002233
470,2011-12-21,7.686,7.377,7.748,7.36,113792.0,002233
471,2011-12-22,7.271,7.183,7.377,6.891,96044.0,002233
472,2011-12-23,7.192,7.898,7.898,7.112,433601.0,002233
473,2011-12-26,7.757,8.181,8.464,7.748,471641.0,002233
474,2011-12-27,7.978,7.916,8.181,7.837,201059.0,002233
475,2011-12-28,7.819,8.217,8.384,7.819,268330.0,002233
476,2011-12-29,8.119,8.181,8.305,8.049,145850.0,002233
477,2011-12-30,8.19,8.305,8.455,8.084,195535.0,002233
478,2012-01-04,8.349,7.96,8.402,7.96,136113.0,002233
479,2012-01-05,7.775,7.395,8.031,7.28,133229.0,002233
480,2012-01-06,7.307,7.731,7.766,7.307,115316.0,002233
481,2012-01-09,7.686,8.234,8.261,7.58,159621.0,002233
482,2012-01-10,8.234,8.764,8.8,8.155,297987.0,002233
483,2012-01-11,8.729,8.579,8.729,8.464,199714.0,002233
484,2012-01-12,8.526,8.632,8.782,8.49,149471.0,002233
485,2012-01-13,8.57,8.261,8.658,8.225,146574.0,002233
486,2012-01-16,8.199,7.996,8.349,7.987,91960.0,002233
487,2012-01-17,7.996,8.667,8.702,7.907,172179.0,002233
488,2012-01-18,8.702,8.738,9.277,8.508,282920.0,002233
489,2012-01-19,8.614,8.791,8.923,8.552,158117.0,002233
490,2012-01-20,8.835,9.012,9.109,8.773,169153.0,002233
491,2012-01-30,9.02,8.685,9.056,8.658,121186.0,002233
492,2012-01-31,8.658,8.685,8.702,8.508,75030.0,002233
493,2012-02-01,8.579,8.384,8.72,8.376,108569.0,002233
494,2012-02-02,8.446,8.596,8.623,8.323,86976.0,002233
495,2012-02-03,8.57,8.596,8.702,8.402,100200.0,002233
496,2012-02-06,8.632,8.791,8.914,8.605,152378.0,002233
497,2012-02-07,8.755,8.517,8.755,8.464,89963.0,002233
498,2012-02-08,8.517,8.844,8.879,8.393,151178.0,002233
499,2012-02-09,8.844,8.906,9.1,8.782,202887.0,002233
500,2012-02-10,8.853,8.976,9.277,8.835,221273.0,002233
501,2012-02-13,8.755,8.87,8.976,8.641,158600.0,002233
502,2012-02-14,8.835,8.994,8.994,8.747,123003.0,002233
503,2012-02-15,8.959,9.091,9.144,8.888,158801.0,002233
504,2012-02-16,9.074,9.012,9.224,8.923,128903.0,002233
505,2012-02-17,9.029,8.897,9.091,8.844,86233.0,002233
506,2012-02-20,9.02,8.932,9.18,8.932,145083.0,002233
507,2012-02-21,8.897,9.003,9.091,8.844,127515.0,002233
508,2012-02-22,9.012,9.162,9.188,8.932,190694.0,002233
509,2012-02-23,9.144,9.1,9.206,8.994,169555.0,002233
510,2012-02-24,9.1,10.01,10.01,8.976,696867.0,002233
511,2012-02-27,9.992,9.957,10.16,9.851,523941.0,002233
512,2012-02-28,9.93,9.984,10.054,9.763,259767.0,002233
513,2012-02-29,9.86,9.542,9.895,9.453,224627.0,002233
514,2012-03-01,9.498,9.586,9.71,9.462,105258.0,002233
515,2012-03-02,9.71,9.895,10.01,9.586,217696.0,002233
516,2012-03-05,9.966,9.789,10.063,9.745,184889.0,002233
517,2012-03-06,9.718,9.533,9.718,9.418,151629.0,002233
518,2012-03-07,9.4,9.453,9.657,9.303,99726.0,002233
519,2012-03-08,9.515,9.551,9.63,9.445,101467.0,002233
520,2012-03-09,9.595,9.674,9.701,9.471,130320.0,002233
521,2012-03-12,9.718,9.612,9.754,9.506,109206.0,002233
522,2012-03-13,9.63,9.886,9.886,9.586,223832.0,002233
523,2012-03-14,9.895,9.171,9.966,8.985,291359.0,002233
524,2012-03-15,9.1,8.685,9.206,8.261,199336.0,002233
525,2012-03-16,8.667,8.826,8.844,8.508,125038.0,002233
526,2012-03-19,8.835,9.038,9.091,8.658,133913.0,002233
527,2012-03-20,8.923,8.773,8.95,8.764,89868.0,002233
528,2012-03-21,8.791,8.755,8.932,8.658,76014.0,002233
529,2012-03-22,8.755,8.8,8.897,8.747,70750.0,002233
530,2012-03-23,8.808,8.473,8.808,8.402,82241.0,002233
531,2012-03-26,8.499,8.376,8.561,8.287,49893.0,002233
532,2012-03-27,8.437,8.482,8.561,8.393,61107.0,002233
533,2012-03-28,8.482,8.013,8.482,7.863,76988.0,002233
534,2012-03-29,8.013,7.996,8.146,7.863,66647.0,002233
535,2012-03-30,7.996,7.907,8.075,7.757,62267.0,002233
536,2012-04-05,7.943,8.358,8.429,7.881,133762.0,002233
537,2012-04-06,8.278,8.305,8.42,8.111,101415.0,002233
538,2012-04-09,8.261,8.376,8.8,8.164,145257.0,002233
539,2012-04-10,8.296,8.543,8.552,8.172,98120.0,002233
540,2012-04-11,8.393,8.808,8.897,8.331,216905.0,002233
541,2012-04-12,8.817,8.879,8.967,8.57,206111.0,002233
542,2012-04-13,8.844,9.047,9.135,8.755,221539.0,002233
543,2012-04-16,8.879,8.906,8.994,8.747,126658.0,002233
544,2012-04-17,8.879,8.57,8.941,8.552,116060.0,002233
545,2012-04-19,8.747,8.614,8.835,8.614,164427.0,002233
546,2012-04-20,8.614,8.694,8.764,8.543,109486.0,002233
547,2012-04-23,8.72,9.02,9.33,8.694,259972.0,002233
548,2012-04-24,8.923,9.056,9.18,8.57,198501.0,002233
549,2012-04-25,9.029,9.259,9.259,8.95,219234.0,002233
550,2012-04-26,9.404,9.097,9.404,9.079,176997.0,002233
551,2012-04-27,9.07,8.952,9.151,8.862,124929.0,002233
552,2012-05-02,9.034,8.988,9.115,8.844,129847.0,002233
553,2012-05-03,8.979,8.943,9.034,8.871,84632.0,002233
554,2012-05-04,8.952,8.979,9.052,8.916,73008.0,002233
555,2012-05-07,8.934,8.781,8.961,8.673,132281.0,002233
556,2012-05-08,8.772,8.79,8.871,8.736,81194.0,002233
557,2012-05-09,8.754,8.492,8.754,8.492,99925.0,002233
558,2012-05-10,8.483,8.465,8.564,8.393,66323.0,002233
559,2012-05-11,8.465,8.546,8.618,8.447,60967.0,002233
560,2012-05-14,8.718,8.709,8.898,8.627,129567.0,002233
561,2012-05-15,8.573,8.636,8.663,8.456,63134.0,002233
562,2012-05-16,8.645,8.465,8.645,8.456,48978.0,002233
563,2012-05-17,8.456,8.627,8.654,8.393,61945.0,002233
564,2012-05-18,8.501,8.321,8.555,8.321,68049.0,002233
565,2012-05-22,8.366,8.745,9.079,8.366,166928.0,002233
566,2012-05-23,8.609,9.006,9.024,8.582,264070.0,002233
567,2012-05-24,8.979,8.943,9.205,8.88,241388.0,002233
568,2012-05-25,8.88,9.277,9.512,8.871,418211.0,002233
569,2012-05-28,9.25,10.207,10.207,9.142,718295.0,002233
570,2012-05-29,10.523,10.189,10.685,9.999,677048.0,002233
571,2012-05-30,10.017,10.234,10.351,9.882,400135.0,002233
572,2012-05-31,10.089,10.107,10.252,10.044,217911.0,002233
573,2012-06-01,10.08,9.746,10.18,9.719,265551.0,002233
574,2012-06-04,9.431,9.295,9.629,9.295,229423.0,002233
575,2012-06-05,9.304,9.223,9.367,9.169,135837.0,002233
576,2012-06-06,9.286,9.385,9.548,9.187,195764.0,002233
577,2012-06-07,9.467,9.367,9.593,9.295,186542.0,002233
578,2012-06-08,9.521,8.925,9.521,8.907,194326.0,002233
579,2012-06-11,8.916,9.196,9.295,8.654,172994.0,002233
580,2012-06-12,9.034,9.079,9.313,8.997,111074.0,002233
581,2012-06-13,9.115,9.214,9.313,9.006,109523.0,002233
582,2012-06-14,9.187,9.015,9.304,9.006,106705.0,002233
583,2012-06-15,9.024,8.898,9.133,8.754,107861.0,002233
584,2012-06-18,8.97,9.106,9.196,8.97,103964.0,002233
585,2012-06-19,9.079,8.97,9.097,8.943,69662.0,002233
586,2012-06-20,8.907,8.889,9.061,8.853,68816.0,002233
587,2012-06-21,8.844,8.844,8.889,8.718,61907.0,002233
588,2012-06-25,8.799,8.411,8.916,8.348,107869.0,002233
589,2012-06-26,8.366,8.339,8.483,8.203,73602.0,002233
590,2012-06-27,8.348,8.239,8.474,8.221,73255.0,002233
591,2012-06-28,8.284,8.257,8.438,8.212,74901.0,002233
592,2012-06-29,8.176,8.339,8.366,8.14,54685.0,002233
593,2012-07-02,8.393,8.348,8.438,8.303,57569.0,002233
594,2012-07-03,8.348,8.339,8.447,8.284,59255.0,002233
595,2012-07-04,8.321,8.158,8.375,8.113,80074.0,002233
596,2012-07-05,8.14,7.761,8.14,7.752,84557.0,002233
597,2012-07-06,7.833,7.96,8.005,7.77,66649.0,002233
598,2012-07-09,7.896,7.59,7.896,7.581,64763.0,002233
599,2012-07-10,7.59,7.626,7.698,7.535,38411.0,002233
600,2012-07-11,7.662,7.996,8.167,7.626,136565.0,002233
601,2012-07-12,7.923,7.951,8.059,7.743,92559.0,002233
602,2012-07-13,7.896,7.978,8.167,7.851,99841.0,002233
603,2012-07-16,7.987,7.68,7.987,7.68,60253.0,002233
604,2012-07-17,7.617,7.806,7.833,7.581,43096.0,002233
605,2012-07-18,7.797,7.833,7.878,7.617,42455.0,002233
606,2012-07-19,7.833,7.96,8.104,7.77,82247.0,002233
607,2012-07-20,7.896,7.779,7.905,7.77,48099.0,002233
608,2012-07-23,7.689,7.743,7.815,7.644,31256.0,002233
609,2012-07-24,7.707,7.833,7.869,7.698,32803.0,002233
610,2012-07-25,7.788,7.698,7.797,7.671,30561.0,002233
611,2012-07-26,7.752,7.653,7.806,7.644,32863.0,002233
612,2012-07-27,7.671,7.68,7.779,7.626,28026.0,002233
613,2012-07-30,7.689,7.698,7.833,7.635,36068.0,002233
614,2012-07-31,7.689,7.238,7.698,7.084,71728.0,002233
615,2012-08-01,7.238,7.508,7.833,7.22,71130.0,002233
616,2012-08-02,7.454,7.31,7.563,7.256,53086.0,002233
617,2012-08-03,7.382,7.409,7.445,7.292,34991.0,002233
618,2012-08-06,7.364,7.617,7.68,7.292,71811.0,002233
619,2012-08-07,7.572,7.617,7.644,7.535,56553.0,002233
620,2012-08-08,7.617,7.752,7.815,7.599,87230.0,002233
621,2012-08-09,7.743,7.806,7.842,7.662,64985.0,002233
622,2012-08-10,7.77,7.707,7.788,7.644,50811.0,002233
623,2012-08-13,7.68,7.391,7.68,7.373,67086.0,002233
624,2012-08-14,7.355,7.427,7.445,7.247,56580.0,002233
625,2012-08-15,7.4,7.364,7.481,7.301,39142.0,002233
626,2012-08-16,7.328,7.355,7.4,7.31,24975.0,002233
627,2012-08-17,7.328,7.328,7.364,7.274,24476.0,002233
628,2012-08-20,7.283,7.229,7.301,7.202,54509.0,002233
629,2012-08-21,7.22,7.301,7.373,7.202,45566.0,002233
630,2012-08-22,7.274,7.193,7.328,7.183,39086.0,002233
631,2012-08-23,7.211,7.229,7.265,7.183,34565.0,002233
632,2012-08-24,7.238,7.129,7.301,7.084,42658.0,002233
633,2012-08-27,7.084,6.931,7.174,6.931,39454.0,002233
634,2012-08-28,6.922,6.976,7.03,6.877,30996.0,002233
635,2012-08-29,6.94,6.786,6.994,6.768,37031.0,002233
636,2012-08-30,6.786,6.534,6.841,6.425,51412.0,002233
637,2012-08-31,6.507,6.552,6.615,6.507,20550.0,002233
638,2012-09-03,6.525,6.669,6.741,6.471,35562.0,002233
639,2012-09-04,6.669,6.48,6.669,6.471,37262.0,002233
640,2012-09-05,6.434,6.48,6.57,6.434,22675.0,002233
641,2012-09-06,6.57,6.561,6.651,6.525,32986.0,002233
642,2012-09-07,6.859,7.22,7.22,6.859,193897.0,002233
643,2012-09-10,7.942,7.86,7.942,7.725,472918.0,002233
644,2012-09-11,7.635,7.508,7.734,7.418,277062.0,002233
645,2012-09-12,7.662,7.716,7.806,7.409,293344.0,002233
646,2012-09-13,7.608,7.373,7.608,7.364,149823.0,002233
647,2012-09-14,7.436,7.508,7.653,7.382,166994.0,002233
648,2012-09-17,7.481,7.283,7.481,7.238,90606.0,002233
649,2012-09-18,7.229,7.292,7.382,7.165,66568.0,002233
650,2012-09-19,7.31,7.346,7.409,7.274,53409.0,002233
651,2012-09-20,7.346,7.138,7.409,7.138,80309.0,002233
652,2012-09-21,7.066,6.958,7.256,6.904,70294.0,002233
653,2012-09-24,6.859,7.274,7.436,6.75,144944.0,002233
654,2012-09-25,7.22,7.247,7.526,7.156,111541.0,002233
655,2012-09-26,7.211,7.012,7.238,6.958,71318.0,002233
656,2012-09-27,7.012,7.265,7.364,6.967,90842.0,002233
657,2012-09-28,7.229,7.391,7.427,7.202,103500.0,002233
658,2012-10-08,7.391,7.301,7.49,7.274,55351.0,002233
659,2012-10-09,7.328,7.526,7.626,7.319,119161.0,002233
660,2012-10-10,7.481,7.499,7.544,7.4,75171.0,002233
661,2012-10-11,7.526,7.418,7.743,7.4,100542.0,002233
662,2012-10-12,7.373,7.328,7.526,7.22,66483.0,002233
663,2012-10-15,7.355,7.337,7.382,7.247,28437.0,002233
664,2012-10-16,7.364,7.463,7.481,7.319,60860.0,002233
665,2012-10-17,7.463,7.427,7.481,7.31,44420.0,002233
666,2012-10-18,7.472,7.581,7.635,7.409,119561.0,002233
667,2012-10-19,7.581,7.617,7.797,7.544,130025.0,002233
668,2012-10-22,7.581,7.563,7.635,7.445,67238.0,002233
669,2012-10-23,7.544,7.4,7.563,7.391,64197.0,002233
670,2012-10-24,7.319,7.418,7.644,7.319,82109.0,002233
671,2012-10-25,7.382,7.31,7.49,7.31,50658.0,002233
672,2012-10-26,7.346,7.057,7.409,6.994,76872.0,002233
673,2012-10-29,7.039,7.066,7.174,7.03,28579.0,002233
674,2012-10-30,7.066,7.039,7.129,6.994,28934.0,002233
675,2012-10-31,7.102,7.102,7.102,7.003,23633.0,002233
676,2012-11-01,7.147,7.382,7.481,7.066,91457.0,002233
677,2012-11-02,7.382,7.427,7.463,7.283,69405.0,002233
678,2012-11-05,7.427,7.463,7.508,7.337,69117.0,002233
679,2012-11-06,7.427,7.292,7.445,7.129,67780.0,002233
680,2012-11-07,7.292,7.256,7.346,7.229,31965.0,002233
681,2012-11-08,7.211,7.039,7.211,7.039,41972.0,002233
682,2012-11-09,7.003,7.102,7.174,6.976,39263.0,002233
683,2012-11-12,7.102,7.057,7.183,6.949,33980.0,002233
684,2012-11-13,7.075,6.877,7.111,6.877,29294.0,002233
685,2012-11-14,6.859,6.868,6.931,6.678,31869.0,002233
686,2012-11-15,6.813,7.012,7.445,6.768,86447.0,002233
687,2012-11-16,6.913,7.03,7.111,6.841,48413.0,002233
688,2012-11-19,7.03,7.102,7.193,6.931,49888.0,002233
689,2012-11-20,7.129,6.922,7.165,6.922,48669.0,002233
690,2012-11-21,6.922,6.976,7.012,6.741,48904.0,002233
691,2012-11-22,6.922,6.804,6.922,6.795,29917.0,002233
692,2012-11-23,6.859,6.823,6.895,6.813,20731.0,002233
693,2012-11-26,6.823,6.741,6.859,6.732,17991.0,002233
694,2012-11-27,6.75,6.561,6.804,6.516,29683.0,002233
695,2012-11-28,6.543,6.344,6.561,6.326,36069.0,002233
696,2012-11-29,6.344,6.362,6.453,6.326,32074.0,002233
697,2012-11-30,6.579,6.696,6.985,6.552,111727.0,002233
698,2012-12-03,6.696,6.552,6.714,6.543,72493.0,002233
699,2012-12-04,6.471,6.669,6.696,6.407,62432.0,002233
700,2012-12-05,6.597,7.301,7.337,6.597,273242.0,002233
701,2012-12-06,7.211,7.093,7.283,7.039,189936.0,002233
702,2012-12-07,7.111,7.247,7.508,7.057,222362.0,002233
703,2012-12-10,7.229,7.337,7.418,7.22,142153.0,002233
704,2012-12-11,7.292,7.256,7.445,7.165,124556.0,002233
705,2012-12-12,7.247,7.274,7.328,7.138,104661.0,002233
706,2012-12-13,7.229,7.165,7.418,7.147,100920.0,002233
707,2012-12-14,7.138,7.508,7.553,7.138,251374.0,002233
708,2012-12-17,7.553,7.517,7.914,7.454,239618.0,002233
709,2012-12-18,7.418,7.572,7.752,7.319,226162.0,002233
710,2012-12-19,7.499,7.508,7.626,7.355,136024.0,002233
711,2012-12-20,7.427,7.508,7.626,7.355,131915.0,002233
712,2012-12-21,7.463,7.382,7.59,7.364,116243.0,002233
713,2012-12-24,7.382,7.418,7.481,7.319,73561.0,002233
714,2012-12-25,7.382,7.635,7.725,7.319,225276.0,002233
715,2012-12-26,7.59,7.608,7.68,7.517,144481.0,002233
716,2012-12-27,7.617,7.454,7.644,7.418,137683.0,002233
717,2012-12-28,7.454,7.481,7.535,7.382,100434.0,002233
718,2012-12-31,7.481,7.581,7.653,7.409,161738.0,002233
719,2013-01-04,7.635,7.49,7.662,7.4,125300.0,002233
720,2013-01-07,7.49,7.68,7.815,7.436,232943.0,002233
721,2013-01-08,7.689,7.671,7.725,7.553,143764.0,002233
722,2013-01-09,7.608,7.581,7.662,7.49,117367.0,002233
723,2013-01-10,7.626,7.617,7.653,7.535,95725.0,002233
724,2013-01-11,7.617,7.328,7.635,7.301,137553.0,002233
725,2013-01-14,7.328,7.499,7.553,7.292,123840.0,002233
726,2013-01-15,7.481,7.617,7.644,7.472,169181.0,002233
727,2013-01-16,7.617,7.49,7.617,7.355,132058.0,002233
728,2013-01-17,7.472,7.382,7.508,7.355,97631.0,002233
729,2013-01-18,7.427,7.535,7.544,7.364,113888.0,002233
730,2013-01-21,7.535,7.626,7.698,7.517,170986.0,002233
731,2013-01-22,7.599,7.644,7.797,7.563,238869.0,002233
732,2013-01-23,7.599,7.508,7.599,7.409,106703.0,002233
733,2013-01-24,7.49,7.391,7.653,7.31,140908.0,002233
734,2013-01-25,7.301,7.4,7.617,7.292,114368.0,002233
735,2013-01-28,7.391,7.743,7.824,7.382,280872.0,002233
736,2013-01-29,7.842,7.788,7.878,7.689,242863.0,002233
737,2013-01-30,7.833,7.77,7.951,7.653,165132.0,002233
738,2013-01-31,7.77,7.653,7.797,7.626,114205.0,002233
739,2013-02-01,7.644,7.869,7.942,7.581,213803.0,002233
740,2013-02-04,7.878,7.896,8.257,7.869,265787.0,002233
741,2013-02-05,7.833,7.987,7.996,7.743,141215.0,002233
742,2013-02-06,7.987,7.942,8.086,7.905,100749.0,002233
743,2013-02-07,7.933,8.014,8.059,7.824,107250.0,002233
744,2013-02-08,7.978,8.122,8.275,7.978,186406.0,002233
745,2013-02-18,8.212,8.104,8.248,8.068,141568.0,002233
746,2013-02-19,8.059,7.635,8.068,7.4,182406.0,002233
747,2013-02-20,7.617,7.689,7.689,7.472,104673.0,002233
748,2013-02-21,7.626,7.517,7.626,7.409,105273.0,002233
749,2013-02-22,7.49,7.445,7.563,7.418,63181.0,002233
750,2013-02-25,7.463,7.517,7.563,7.463,49466.0,002233
751,2013-02-26,7.472,7.346,7.535,7.328,94022.0,002233
752,2013-02-27,7.382,7.4,7.436,7.328,63305.0,002233
753,2013-02-28,7.454,7.553,7.581,7.355,105951.0,002233
754,2013-03-01,7.553,7.499,7.553,7.4,96521.0,002233
755,2013-03-04,7.382,6.868,7.382,6.795,151576.0,002233
756,2013-03-05,6.859,6.967,6.985,6.813,65181.0,002233
757,2013-03-06,6.985,7.021,7.03,6.967,67988.0,002233
758,2013-03-07,7.003,6.985,7.048,6.913,77811.0,002233
759,2013-03-08,6.985,6.967,7.03,6.949,43834.0,002233
760,2013-03-11,6.976,7.039,7.156,6.895,74609.0,002233
761,2013-03-12,6.976,7.012,7.111,6.904,79627.0,002233
762,2013-03-13,7.003,6.895,7.012,6.804,45438.0,002233
763,2013-03-14,6.886,6.94,6.994,6.859,43863.0,002233
764,2013-03-15,6.931,6.868,7.003,6.777,46086.0,002233
765,2013-03-18,6.913,6.768,6.94,6.759,41207.0,002233
766,2013-03-19,6.768,6.94,6.949,6.741,62332.0,002233
767,2013-03-20,6.949,7.075,7.093,6.913,98612.0,002233
768,2013-03-21,7.084,7.021,7.111,6.994,78642.0,002233
769,2013-03-22,7.03,7.084,7.174,7.003,108864.0,002233
770,2013-03-25,7.102,7.012,7.129,6.967,62333.0,002233
771,2013-03-26,7.021,6.904,7.039,6.832,67607.0,002233
772,2013-03-27,6.931,6.94,6.976,6.877,55744.0,002233
773,2013-03-28,6.904,6.705,6.904,6.633,55127.0,002233
774,2013-03-29,6.705,6.687,6.768,6.669,33307.0,002233
775,2013-04-01,6.732,6.732,6.795,6.687,28961.0,002233
776,2013-04-02,6.75,6.786,6.94,6.732,59578.0,002233
777,2013-04-03,6.813,6.823,6.85,6.705,43599.0,002233
778,2013-04-08,6.714,6.904,6.913,6.588,58115.0,002233
779,2013-04-09,6.913,6.922,7.012,6.859,73378.0,002233
780,2013-04-10,6.877,6.886,6.967,6.804,46177.0,002233
781,2013-04-11,6.985,7.012,7.03,6.85,81658.0,002233
782,2013-04-12,6.967,6.823,6.967,6.813,51213.0,002233
783,2013-04-15,6.823,6.985,7.012,6.786,87829.0,002233
784,2013-04-16,6.922,7.111,7.247,6.895,166455.0,002233
785,2013-04-17,7.093,7.048,7.111,6.967,83841.0,002233
786,2013-04-18,6.994,7.012,7.066,6.967,53903.0,002233
787,2013-04-19,7.039,7.084,7.147,7.012,98384.0,002233
788,2013-04-22,7.274,7.084,7.373,7.066,138740.0,002233
789,2013-04-23,7.057,6.777,7.057,6.777,94832.0,002233
790,2013-04-24,6.768,6.804,6.841,6.723,63812.0,002233
791,2013-04-25,6.813,6.768,6.813,6.669,51057.0,002233
792,2013-04-26,6.759,6.678,6.786,6.624,38984.0,002233
793,2013-05-02,6.651,6.696,6.741,6.633,23375.0,002233
794,2013-05-03,6.723,6.75,6.804,6.705,38248.0,002233
795,2013-05-06,6.768,6.813,6.813,6.741,44114.0,002233
796,2013-05-07,6.813,6.823,6.841,6.75,45501.0,002233
797,2013-05-08,6.832,6.777,6.877,6.759,42093.0,002233
798,2013-05-09,6.786,6.615,6.795,6.57,90791.0,002233
799,2013-05-10,6.651,6.688,6.688,6.587,44984.0,002233
800,2013-05-13,6.688,6.642,6.706,6.597,44387.0,002233
801,2013-05-14,6.642,6.578,6.66,6.551,47494.0,002233
802,2013-05-15,6.606,6.597,6.624,6.569,29731.0,002233
803,2013-05-16,6.606,6.679,6.697,6.551,59620.0,002233
804,2013-05-17,6.688,6.779,6.806,6.679,80309.0,002233
805,2013-05-20,6.843,6.806,6.861,6.77,84809.0,002233
806,2013-05-21,6.797,6.825,6.843,6.77,73958.0,002233
807,2013-05-22,6.834,6.998,7.199,6.779,217183.0,002233
808,2013-05-23,6.934,6.816,6.971,6.806,96340.0,002233
809,2013-05-24,6.779,6.889,6.907,6.77,66878.0,002233
810,2013-05-27,6.87,6.87,6.898,6.816,60432.0,002233
811,2013-05-28,6.87,6.962,6.962,6.87,93670.0,002233
812,2013-05-29,7.007,6.952,7.053,6.889,89341.0,002233
813,2013-05-30,6.934,6.852,6.934,6.825,68849.0,002233
814,2013-05-31,6.879,6.806,6.916,6.806,52158.0,002233
815,2013-06-03,6.806,6.889,6.998,6.806,81643.0,002233
816,2013-06-04,6.889,6.724,6.916,6.688,69331.0,002233
817,2013-06-05,6.724,6.724,6.752,6.679,48233.0,002233
818,2013-06-06,6.706,6.633,6.724,6.615,37261.0,002233
819,2013-06-07,6.67,6.533,6.688,6.496,40748.0,002233
820,2013-06-13,6.478,6.25,6.478,6.204,50172.0,002233
821,2013-06-14,6.277,6.277,6.332,6.241,25560.0,002233
822,2013-06-17,6.323,6.195,6.323,6.168,28405.0,002233
823,2013-06-18,6.177,6.204,6.241,6.177,22581.0,002233
824,2013-06-19,6.204,6.122,6.204,5.967,43867.0,002233
825,2013-06-20,6.095,5.921,6.131,5.921,34598.0,002233
826,2013-06-21,5.839,5.812,5.848,5.684,33116.0,002233
827,2013-06-24,5.748,5.283,5.775,5.237,54109.0,002233
828,2013-06-25,5.255,5.146,5.283,4.772,60121.0,002233
829,2013-06-26,5.137,5.219,5.292,5.064,37486.0,002233
830,2013-06-27,5.301,5.301,5.547,5.292,88507.0,002233
831,2013-06-28,5.301,5.31,5.429,5.155,46475.0,002233
832,2013-07-01,5.265,5.31,5.319,5.173,34339.0,002233
833,2013-07-02,5.292,5.301,5.31,5.201,37044.0,002233
834,2013-07-03,5.301,5.201,5.31,5.091,33272.0,002233
835,2013-07-04,5.119,5.246,5.319,5.119,39597.0,002233
836,2013-07-05,5.265,5.283,5.374,5.265,41813.0,002233
837,2013-07-08,5.228,4.982,5.246,4.982,39404.0,002233
838,2013-07-09,5.055,5.091,5.164,5.0,30944.0,002233
839,2013-07-10,5.091,5.201,5.201,5.027,46189.0,002233
840,2013-07-11,5.201,5.502,5.575,5.201,119311.0,002233
841,2013-07-12,5.493,5.338,5.493,5.338,64809.0,002233
842,2013-07-15,5.356,5.365,5.42,5.31,34006.0,002233
843,2013-07-16,5.383,5.42,5.429,5.319,35629.0,002233
844,2013-07-17,5.429,5.429,5.52,5.374,65579.0,002233
845,2013-07-18,5.429,5.237,5.456,5.219,47195.0,002233
